,Port1,Port2,Port3,Port4,Port5,baseline,index,hs300,zz500,zz1000,szzz
2013-01-31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2013-02-28,0.035876073868004864,0.03752753900854783,0.024538020679842832,0.02428397916588719,0.018147523148187874,0.02807462717409412,0.014960827782073454,-0.005044881018221092,0.03694665939387942,0.048507484218333285,0.03226633397706502
2013-03-31,-0.05028697882140018,-0.0544264631851965,-0.0621408472800373,-0.05389326192115844,-0.06017015809200243,-0.056183541859958976,-0.052310943959232574,-0.0666749709257416,-0.0445967642028614,-0.02712437682124924,-0.0398606811145511
2013-04-30,0.005664565957779448,-0.006748521968182213,-0.01846861281321296,-0.027862834973429052,-0.01875366448596858,-0.013233813656602672,-0.02215318819048439,-0.019148461193475352,-0.02306713834220253,-0.022822731411392683,-0.01646308737851521
2013-05-31,0.1564504515369836,0.14675072131382105,0.11826142853029639,0.13458577810549935,0.14583525918886664,0.1403767277350934,0.10017100881910276,0.06501843251313888,0.14058340157837554,0.1608464459102239,0.13497651810505595
2013-06-30,-0.15758370300764837,-0.15452971522106032,-0.1682185569416554,-0.15834628894758188,-0.16535428360080495,-0.16080650954375017,-0.14636603867568426,-0.15568713633151288,-0.15756460580992793,-0.14458911694154808,-0.14300057926240586
2013-07-31,0.05611409702500831,0.05523571984277447,0.0712696826041456,0.05606805418137305,0.07905492190288238,0.06354849511123675,0.035571025413317324,-0.003461721799895345,0.06018736839372817,0.08283429670467868,0.062280326243691515
2013-08-31,0.07297465991054324,0.06370176568867558,0.08332950374987547,0.0652128242729847,0.05526738309242062,0.06809722734289993,0.065528249063094,0.05512441513327948,0.06803336769906697,0.07210821218386942,0.05698620839585766
2013-09-30,0.0631865635339172,0.06804587133372474,0.07151976366398072,0.05573515891676221,0.05054900713031305,0.061807272915739585,0.05280348788648052,0.04111093344166372,0.056969587472994965,0.06903917075706723,0.060048098677537125
2013-10-31,-0.020701964784265954,-0.033524507008978736,-0.026671238378519372,-0.02170962885386204,-0.02381929818395979,-0.025285327441917176,-0.02785118339291976,-0.01466104505659316,-0.04107110627636757,-0.04462105123291938,-0.03360841076294463
2013-11-30,0.0862535771550527,0.06890771592535787,0.07277977887654653,0.07616484000758954,0.06771314105653181,0.0743638106042157,0.0508084487588036,0.027478411504652245,0.06261839196150376,0.08717691765570823,0.06714807030464964
2013-12-31,-0.005704011673422652,-0.014483635185944069,-0.005428530750187697,-0.022290016874958574,-0.020612514565025233,-0.013703741809907643,-0.03834917907464777,-0.04465785192279947,-0.029720125998921043,-0.03455279650248755,-0.029311593305084593
2014-01-31,0.05514215579760485,0.029451563535769894,0.03360260706065418,0.021201889125708796,0.03362520907919581,0.0346046849197867,-0.011547700266602918,-0.05475303709057322,0.014708432486414624,0.051712065129835734,0.02231708527747456
2014-02-28,0.020147407975117226,0.02313706372206162,0.0314066788911403,0.027434607444225278,0.022145883680319448,0.024854328342572778,0.008324403819956297,-0.010660400917160362,0.023295575042672437,0.027116374200661486,0.008874757345304518
2014-03-31,-0.046717236840619576,-0.037530539230481705,-0.04314918062147699,-0.041911338249027666,-0.04418710581463981,-0.042699080151249146,-0.027355597953280766,-0.014991479923321728,-0.0340531734847378,-0.043211763121876134,-0.04673905570350145
2014-04-30,-0.021407876045394087,-0.011815865155491134,-0.0012539743983395982,-0.006082000256784096,0.0011538908982736355,-0.007881164991547056,-0.006515965270767599,0.005755938694640418,-0.01936344301941184,-0.023301901249010104,-0.011832145855431131
2014-05-31,0.04087680807200819,0.03964182816152212,0.024298426746561522,0.024188892021000198,0.024624498100772337,0.03072609062037287,0.013660220478810499,-0.0010168349887592634,0.016745924905142262,0.02716435087483604,0.025473566406345016
2014-06-30,0.04386612093025041,0.0596181810853925,0.048134829234612216,0.03413167684694488,0.03313524733048945,0.043777211085537886,0.029254048051807348,0.004013050994591039,0.024982777252288813,0.05080726374947209,0.0408379209130052
2014-07-31,0.06556357521975656,0.08084869642481683,0.06973965890492319,0.08406558847846585,0.07131523669871676,0.07430655114533583,0.08185328260154599,0.08550711785685605,0.08462425695615927,0.04733050978452424,0.05764945513428344
2014-08-31,0.04853157311864449,0.04816552157335924,0.04550624816361079,0.0491302964295129,0.05848666461684869,0.049964060780395225,0.02656663713937416,-0.005090520118915086,0.0401297143910857,0.0597602069599954,0.045036564245400916
2014-09-30,0.1317773047233151,0.11322018926642372,0.10057808319695692,0.10896184814964427,0.11542419208082567,0.11399232348343313,0.09069803833051104,0.0481981039966437,0.11026498239902204,0.1301993659806917,0.10001765303698207
2014-10-31,0.028203656576851626,0.025012313760692517,0.037198213816319596,0.027130122539988,0.02326920898539619,0.028162703135849586,0.018290275429646247,0.023393423386813827,0.014299287710488828,0.013297571099309955,0.012744628246055713
