,Adj_R,Num_Cap_coef,IC,Rank_IC,Factor_Ret
2017-04-30,0.2540886429648206,0.11378831902094712,0.06405314171959418,0.03626219086389341,0.006024804732907207
2017-05-31,0.38080996901784536,0.1159794552196222,0.0731642880004098,0.04312253351107139,0.0059826213121955
2017-06-30,0.37300095944164835,0.1033077446415099,0.012296475411330355,0.038089649732905406,0.0006785216578539908
2017-07-31,0.19258762854599787,0.07885057483825386,0.07701744216445544,0.052624831233790435,0.008780518340681309
2017-08-31,0.21819001817680472,0.1210603267826205,0.009800996766716554,0.009614056199704988,0.0006058146603437474
2017-09-30,0.1654434132397411,0.11341405267250218,-0.013294170815747961,-0.005661270039477285,-0.0012625327142448827
2017-10-31,0.22891639026513255,0.19749374269200085,0.0801887356038663,0.07990477784660711,0.007373071844715011
2017-11-30,0.3413253450421575,0.12717441810735028,-0.056802278890427244,-0.05803227645286073,-0.005225782107492747
2017-12-31,0.0789697954482087,0.2464752828024622,0.12820154284198565,0.10713349447503408,0.010775991982207776
2018-01-31,0.18567635838020524,0.24681362052282957,-0.005623553537647148,-0.009918296688665037,-0.0006065644821571185
2018-02-28,0.17343808124990046,0.2134787184950311,0.036659985531447226,0.03314853849600074,0.0032112848637457967
2018-03-31,0.3210432772267773,0.16554660022441878,0.000977845550430829,0.03454974072815539,0.0001533302364999079
2018-04-30,0.24582393851798257,0.07017426412763783,0.059584845102366564,0.06919878954551455,0.005353294962018864
2018-05-31,0.2818066611500162,0.031193716502774835,-0.011106206217178585,-0.0069107007286446686,-0.0012061311407048916
2018-06-30,0.5704676454758365,0.05826101966310439,0.03366376769991086,0.024824378796277437,0.002696072713137012
