,Port1,Port2,Port3,Port4,Port5,baseline,index,hs300,zz500,zz1000,szzz
2013-01-31,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
2013-02-28,1.0357888260172494,1.038005295616459,1.0351010999818515,1.0294174569511718,1.021558263644069,1.03197418844216,1.0149608277820734,0.9949551189817789,1.0369466593938794,1.0485074842183333,1.032266333977065
2013-03-31,0.9776455418646831,0.9850993243143015,0.9633901943835739,0.9681706543991112,0.9534577095368544,0.9695310214531477,0.9618672687991491,0.928616515351251,0.9907021937339457,1.0200673721164952,0.9911194948131186
2013-04-30,0.9809812002456001,0.9751561620295323,0.9458675417214929,0.9496372485763683,0.9379231720953706,0.957837369443367,0.9405588421791743,0.9108349380434273,0.9678495291751613,0.9967866484611553,0.9748026079674603
2013-05-31,1.1248597832903302,1.1203281072895948,1.0691284501182436,1.078697831810897,1.0687985638414734,1.0921829214172794,1.0347755702539894,0.970055997993213,1.1039131082026348,1.1571162381968958,1.106378069830636
2013-06-30,0.951350533645228,0.9400431905814487,0.890112509354525,0.8978137034302015,0.89608834582349,0.9148358850650907,0.8833195691175407,0.8190307575844419,0.9299754744602743,0.9898098231172806,0.9481653649616326
2013-07-31,1.0150646280514102,0.9984560053750632,0.957406126368237,0.9520454160995034,0.9551516240473611,0.9754032309458885,0.9147401519587012,0.816195500956127,0.9859482509387469,1.071800023686583,1.0072174132244118
2013-08-31,1.0790869253978101,1.0615098174048339,1.020712689284885,1.024750467373918,1.0046779549371463,1.0379393485718258,0.9746814724642634,0.8611878005807476,1.0530256308271146,1.1490856072132514,1.0646149146343549
2013-09-30,1.1464756159053098,1.1361423323742172,1.0794598996368,1.0760685223071427,1.0637119161530544,1.1000393402717106,1.026148053788707,0.8965920349311955,1.1130160666138256,1.2284175246641353,1.1285430160818963
2013-10-31,1.1237088717450043,1.1024690913910051,1.0586360060098179,1.0454556432751465,1.0352255785574047,1.07275479486709,0.9975686161543501,0.8834470587096868,1.0673032654546246,1.173604243360681,1.0906144788337635
2013-11-30,1.2189290542919426,1.1892451095972547,1.150369795574474,1.1243438758269386,1.1141465716968146,1.1589602164332173,1.0482535300716191,0.9077227805314863,1.1341360796726552,1.2759154438445248,1.163847136533762
2013-12-31,1.20540408199409,1.1666420024796653,1.1384074960056125,1.1102342153894673,1.0887785061579205,1.141385975830579,1.008053867731271,0.8671858310115593,1.1004294124848615,1.231828997158984,1.129732922598397
2014-01-31,1.2600196130994858,1.2091665171808235,1.1625449930159053,1.14351222946116,1.1190907085571251,1.1780875939748026,0.9964131638141205,0.8197047730417638,1.11661500420446,1.2955294184888895,1.154945268572796
2014-02-28,1.2769308708099016,1.230562832081474,1.2221460999345075,1.1656548627690302,1.1515102455597115,1.2088869370128619,1.0047077093612296,0.8109663915274287,1.142627192828679,1.3306594789885995,1.165195127578487
2014-03-31,1.2033391870750252,1.185714819972758,1.158426255940479,1.1410368805927025,1.0931012857317923,1.156165514425623,0.9772233292033821,0.7988088051503566,1.1037171108029051,1.273159336786665,1.1107350076051477
