,Adj_R,Num_Cap_coef,IC,Rank_IC,Factor_Ret
2013-02-28,0.3475244315184518,-0.03199150093587214,0.03894676316362143,0.040780103558109654,0.0035351893914962827
2013-03-31,0.1584007753930916,-0.04126462802347354,0.008842322222260689,0.007745169186550402,0.0009101405721336749
2013-04-30,0.06312305247585959,-0.013638315241217207,0.04581734011547439,0.053920465787306464,0.004155052467331666
2013-05-31,0.6748164572793471,-0.008926501059528422,-0.0044317071878043224,-0.04105098629909059,0.00045677217824723667
2013-06-30,0.6796158354075288,-0.00442282482378997,0.06388740479673184,0.08346837285056939,0.006069390233071192
2013-07-31,0.42280787828061606,0.014370228271982807,0.0031141270495647247,-0.004203018282111987,0.000645950239054094
2013-08-31,0.25342219597313376,0.01982355525455419,0.07831236188886763,0.058087268439609714,0.009858108673569134
2013-09-30,0.3448507727349793,-0.0035202955318632627,0.061496286303780685,0.06933409511188697,0.008176662245329796
2013-10-31,0.20307603274984165,-0.04889643091322056,-0.01345956220394494,0.02654491955269054,-0.0014601593643046422
2013-11-30,0.47702526859629113,-0.026954620541131655,0.061612048452117374,0.041703743131111956,0.00785277925472278
2013-12-31,0.06251279879440774,-0.0033776033452243004,-0.011039040626792887,0.004522900597296777,-0.0009065790365837077
2014-01-31,0.383513870435749,-0.03253764741331436,0.07417880992381254,0.06408532183672636,0.011987934188413242
2014-02-28,0.13394005803232645,0.062843811733545,0.003340784530685208,-0.012227970620461631,6.220054736293156e-05
2014-03-31,0.1940961994076158,0.0640734083896728,-0.07716307071010405,-0.09853249627881272,-0.008625696906044086
2014-04-30,0.040944685156075744,0.015186728489713926,-0.0740844202687272,-0.06922962490923965,-0.00723170872279323
2014-05-31,0.333136397968836,0.007873788864662163,0.04792593589393774,0.06217778604852938,0.004413528671433847
2014-06-30,0.3398520705821503,-0.004002462386542109,0.05933547318545325,0.06530982264682814,0.006159273143142031
2014-07-31,0.27928656645017047,-0.02332180484516503,-0.047466185529331316,-0.07763143851426137,-0.005691254775890308
2014-08-31,0.3627479084636722,-0.041783137522707764,-0.08434323744690903,-0.05849439217155737,-0.008876516844446562
2014-09-30,0.44679486762786524,-0.10894401451195442,-0.0031315010053626644,-0.000812993711842106,-0.0003077862407155855
2014-10-31,0.027902559760722312,-0.05915868004561954,-0.05032729354083644,-0.060692312296562766,-0.00476144613254155
2014-11-30,0.2211643103886971,-0.12432352073786596,0.032111357337244115,0.06563019359267688,0.004490660169901252
2014-12-31,0.4067739484766244,-0.10579758023908879,-0.07704725595914645,-0.06944666624537917,-0.011110831125035702
2015-01-31,0.4972161720485211,-0.12923727770559976,0.10370265042108827,0.08976505150573774,0.012423860426317218
2015-02-28,0.4181857464794443,-0.07296093330675679,0.05383140357267096,0.01546600533040703,0.00640484103814373
2015-03-31,0.6087194820188335,-0.012002975915600154,0.019480400446259823,0.001090176047758776,0.0018688033361482126
2015-04-30,0.3381910448744393,-0.058607927123193695,-0.030904610648437632,-0.0024123085650852062,-0.007438281964111171
2015-05-31,0.4805439240595878,-0.04860358557417367,-0.029678342806808845,-0.05157471790001499,-0.011356473425107746
2015-06-30,0.25361582174303876,-0.05040265715274065,-0.1379755013533225,-0.14669553805294125,-0.031416028864948924
2015-07-31,0.491982789069225,-0.08047465214338988,-0.07094485326585426,-0.07352165513115577,-0.012467077048382305
2015-08-31,0.5812472375489973,-0.052824147872052675,-0.0917353949958733,-0.09966792360543686,-0.013632547119941909
2015-09-30,0.15189528462607405,-0.06221372969677607,0.10863408626974441,0.1255278328777024,0.014926420284904571
2015-10-31,0.658663116757937,-0.039962711703064015,0.06451887971175314,0.05116192412662592,0.010983023672639078
2015-11-30,0.35710460578858294,-0.05120640296050668,0.06679876263335656,0.05146607914192754,0.012978365525901512
2015-12-31,0.22674457099370793,-0.04581134876945232,0.013470403443186405,0.029672614895974253,0.00230190371922503
2016-01-31,0.8324800194678768,-0.007444298302543844,-0.08466403519279658,-0.07148660868768002,-0.011983825271075816
2016-02-29,0.11979697465315631,0.013266176080105488,7.108800613945493e-05,-0.03985217246628428,-0.00020066897963162212
2016-03-31,0.7273578233198108,-0.0016452073308452937,0.022827064299982148,0.020685343132717082,0.004455091369209936
2016-04-30,0.09050313618440464,0.08045147243182692,0.001486538153238873,-0.023622100142492893,0.0003997136658433803
2016-05-31,0.11212282783690486,0.030126063274443497,0.02779938437034465,-0.006794558816747595,0.002923981671436952
2016-06-30,0.35694466751074827,0.06059136256131027,0.013150745247032884,0.007053347037552074,0.0017317735727622686
2016-07-31,0.17078355314781113,0.045449062499766796,-0.04654811608525269,-0.060350596782692126,-0.00464300620629994
2016-08-31,0.2272715075163524,0.08076257411036125,0.0033342131000398782,0.006702168369083195,0.0005299769589584046
2016-09-30,0.11173804303538915,0.033190820583195516,-0.053534999483327336,-0.06860703911415363,-0.003972937196811008
2016-10-31,0.20209926610152174,0.05426378407981911,0.06163904959391166,0.07433757238771715,0.003540268615921322
2016-11-30,0.055182064887896565,0.02142973296332606,0.006652146738919731,-0.005917914893666482,0.00043449120909941244
2016-12-31,0.3682623565482078,0.006037698937816269,0.051812614709260255,0.06242944798318643,0.004647085447206427
2017-01-31,0.20216624056592258,0.03522546840589505,-0.016517859525574042,0.011796880320966643,-0.0011912723699601885
2017-02-28,0.3693422511761104,0.07775064595233247,0.06477039622770114,0.07367871658925214,0.0035410779324962097
2017-03-31,0.10471761143342351,0.08006347636502308,0.03217450649178543,0.044337240270533346,0.0028417212844114026
2017-04-30,0.25405214133433063,0.07766911378375849,0.05420543715889386,0.03137457216059842,0.00492814834674734
