,Port1,Port2,Port3,Port4,Port5,baseline,index,hs300,zz500,zz1000,szzz
2013-01-31,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
2013-02-28,1.027708512053543,1.0350057921820608,1.0422235301916016,1.03412603049305,1.0334957641802112,1.0345119258200932,1.0149608277820734,0.9949551189817789,1.0369466593938794,1.0485074842183333,1.032266333977065
2013-03-31,0.9810901173919518,0.9763641893382292,0.97607281075259,0.9679871084292959,0.9641250671138111,0.9731510470695263,0.9618672687991491,0.928616515351251,0.9907021937339457,1.0200673721164952,0.9911194948131186
2013-04-30,0.9858808214006661,0.9566527927345642,0.9481476034610152,0.948482989123399,0.9436650756785865,0.956551865111348,0.9405588421791743,0.9108349380434273,0.9678495291751613,0.9967866484611553,0.9748026079674603
2013-05-31,1.146606054284134,1.080249790207907,1.0789743433713683,1.0760756967374658,1.067139058792867,1.0896223576725108,1.0347755702539894,0.970055997993213,1.1039131082026348,1.1571162381968958,1.106378069830636
2013-06-30,0.9619479245753029,0.910029592702543,0.8962968872895748,0.8868179633306136,0.8795266903704849,0.9066496027524099,0.8833195691175407,0.8190307575844419,0.9299754744602743,0.9898098231172806,0.9481653649616326
2013-07-31,1.0173903646045868,0.9483043104268011,0.9718396521149999,0.946484362535445,0.9276449078204465,0.9621307955816985,0.9147401519587012,0.816195500956127,0.9859482509387469,1.071800023686583,1.0072174132244118
2013-08-31,1.0800613837554487,1.0244404855298173,1.0600553409244344,1.004728285235756,0.9824169334743027,1.0301033301179248,0.9746814724642634,0.8611878005807476,1.0530256308271146,1.1490856072132514,1.0646149146343549
2013-09-30,1.1546237268860955,1.0897302253625147,1.1104593774593878,1.062002870589954,1.0525728961650096,1.093708609825245,1.026148053788707,0.8965920349311955,1.1130160666138256,1.2284175246641353,1.1285430160818963
2013-10-31,1.1297365884218256,1.0674560204729993,1.101437657613019,1.0422095342523636,1.0307371967768415,1.0741308835541215,0.9975686161543501,0.8834470587096868,1.0673032654546246,1.173604243360681,1.0906144788337635
2013-11-30,1.2298765057381948,1.1429025445818597,1.179243333932139,1.106718699324076,1.0947204950582192,1.150164484023164,1.0482535300716191,0.9077227805314863,1.1341360796726552,1.2759154438445248,1.163847136533762
2013-12-31,1.1984794035192223,1.1227836937736853,1.1604122730001707,1.0854107306229708,1.0750643870420291,1.1280101597731234,1.008053867731271,0.8671858310115593,1.1004294124848615,1.231828997158984,1.129732922598397
2014-01-31,1.2621386289887575,1.179187762373686,1.1856611252387632,1.0899892653077066,1.1026133265379336,1.162968262718359,0.9964131638141205,0.8197047730417638,1.11661500420446,1.2955294184888895,1.154945268572796
2014-02-28,1.297436663161635,1.199516973808864,1.2325547183370564,1.1111991570917272,1.1070948747452565,1.1881536730728555,1.0047077093612296,0.8109663915274287,1.142627192828679,1.3306594789885995,1.165195127578487
2014-03-31,1.234841287013417,1.1445636817046319,1.187227528859552,1.0623238843602518,1.0672217969139655,1.13805315933364,0.9772233292033821,0.7988088051503566,1.1037171108029051,1.273159336786665,1.1107350076051477
2014-04-30,1.2147184949475847,1.1385338640090013,1.1847350950125033,1.0539803474733302,1.0661404097574765,1.1306488111819617,0.9708557759285089,0.803406699661541,1.0823453474183231,1.2434923036466068,1.0975926289884301
2014-05-31,1.270560072074429,1.174801112255209,1.2216453733901862,1.0865715945771528,1.0863295567892093,1.1665669799848104,0.984117879880819,0.8025897676191215,1.1004702213276205,1.2772709648930214,1.1255522277100818
2014-06-30,1.3348725650742275,1.2364681309670726,1.2726029938169794,1.1182022309844664,1.11816127999892,1.2139841379900103,1.0129073116274951,0.805810601284314,1.1279630237398255,1.3421656076858839,1.171517440568763
2014-07-31,1.4439413658904612,1.3302264827128114,1.3835250283584284,1.202832106638881,1.198888321316988,1.309300462004006,1.0958171000553125,0.8747131433386359,1.223416056497831,1.4056909901129127,1.2390547826978624
2014-08-31,1.508442989555929,1.410190592181873,1.4348549258900014,1.2530819243391225,1.270776482324128,1.3730956277669686,1.1249292753236033,0.8702603984841911,1.2725113934265573,1.4896953746038613,1.294857553022406
2014-09-30,1.704640395748779,1.5530266913683546,1.5997344777006988,1.3701079150057833,1.4132203715413583,1.5246160389157426,1.2269581538560175,0.9122052996744927,1.4128248398252916,1.683652767881653,1.4243661664929166
2014-10-31,1.7609737312054776,1.6019832895810182,1.6484613749881722,1.3963214331883533,1.4348756340750315,1.5640991892805511,1.2493995564306943,0.9335449044654736,1.4330272286944787,1.7060412602691093,1.4425191837711282
2014-11-30,1.9068353369312292,1.7082593084508935,1.7833026823616263,1.5268641730677082,1.5921960304418858,1.6998941407345716,1.35165550354193,1.0453823428047828,1.5074174382507601,1.7800956311443947,1.517097696238443
2014-12-31,1.8810569106719672,1.741025321685688,1.8330211055142092,1.5855785406598268,1.6805191802279817,1.7432308000843264,1.4923211792893754,1.3151694045365598,1.5296746385687243,1.6562802007369224,1.511620280963205
2015-01-31,2.0108183498766956,1.9000899539980456,2.165754227360658,1.7176672461924427,1.7159229427476828,1.898811032077272,1.5165284673960937,1.278206486179892,1.6187683891255353,1.7989154732466641,1.6154401585972349
2015-02-28,2.1736880778537526,2.0599583290581713,2.31449549426284,1.843310314371654,1.8227354936962739,2.039022321002802,1.6058388413948923,1.3297357308582962,1.7296233113904373,1.9624933123872863,1.741120562951823
2015-03-31,2.5982600477410047,2.497638975759786,2.7421819433203596,2.209733585740296,2.2393773273605517,2.4549608372110456,1.8859895293808968,1.5077714614932851,2.0844421172547256,2.4128271915379,2.091846042759729
2015-04-30,3.0609014219540684,2.8806756673887297,3.228292627633984,2.4705758039065793,2.599985452914379,2.8417458424085384,2.2111774018785257,1.767805955006584,2.4340672794123988,2.7974596551816053,2.422296113684139
2015-05-31,3.725959471208944,3.5371698663479267,3.940574352105608,2.9755953807303124,3.201599221141941,3.4678468688639357,2.5155015812740675,1.80165299406524,2.8643338761101007,3.579699444189657,2.9835827081161455
