,Port1,Port2,Port3,Port4,Port5,baseline,index,hs300,zz500,zz1000,szzz
2013-01-31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2013-02-28,0.02770851205354298,0.03500579218206078,0.04222353019160165,0.0341260304930499,0.033495764180211086,0.034511925820093284,0.014960827782073454,-0.005044881018221092,0.03694665939387942,0.048507484218333285,0.03226633397706502
2013-03-31,-0.04536149512709531,-0.05665823639517991,-0.0634707598924106,-0.06395634585488617,-0.06712238160107634,-0.05931384377412967,-0.052310943959232574,-0.0666749709257416,-0.0445967642028614,-0.02712437682124924,-0.0398606811145511
2013-04-30,0.004883041755073017,-0.020188569817401122,-0.028609758395014954,-0.02014915192160495,-0.021221304302846626,-0.01705714853635893,-0.02215318819048439,-0.019148461193475352,-0.02306713834220253,-0.022822731411392683,-0.01646308737851521
2013-05-31,0.16302704078888713,0.1291973414095665,0.1379814065160291,0.1345229266915896,0.13084513382620513,0.1391147698464555,0.10017100881910276,0.06501843251313888,0.14058340157837554,0.1608464459102239,0.13497651810505595
2013-06-30,-0.16104757952295973,-0.15757484893619192,-0.1693065800906801,-0.17587771378970768,-0.175808735400058,-0.16792309154791948,-0.14636603867568426,-0.15568713633151288,-0.15756460580992793,-0.14458911694154808,-0.14300057926240586
2013-07-31,0.057635593999292106,0.04205876163937972,0.08428319443780327,0.06728145084109814,0.054709218010988096,0.06119364378571227,0.035571025413317324,-0.003461721799895345,0.06018736839372817,0.08283429670467868,0.062280326243691515
2013-08-31,0.06159977657663325,0.0802866487749589,0.09077185584828953,0.06153712095600485,0.05904417217418475,0.07064791486601425,0.065528249063094,0.05512441513327948,0.06803336769906697,0.07210821218386942,0.05698620839585766
2013-09-30,0.06903528285715439,0.06373209645158748,0.047548495431378075,0.057005049221600046,0.07141159756133404,0.0617465043046108,0.05280348788648052,0.04111093344166372,0.056969587472994965,0.06903917075706723,0.060048098677537125
2013-10-31,-0.021554327946635934,-0.020440109277601762,-0.008124313261246656,-0.018637742783684755,-0.020745070928317885,-0.017900312839497397,-0.02785118339291976,-0.01466104505659316,-0.04107110627636757,-0.04462105123291938,-0.03360841076294463
2013-11-30,0.08864005852573016,0.07067881267410844,0.07064010911678541,0.061896540908147,0.06207527823916326,0.07078615989278686,0.0508084487588036,0.027478411504652245,0.06261839196150376,0.08717691765570823,0.06714807030464964
2013-12-31,-0.025528662489676147,-0.017603295139687482,-0.015968766063893695,-0.019253283344827395,-0.017955366785331536,-0.019261874764683252,-0.03834917907464777,-0.04465785192279947,-0.029720125998921043,-0.03455279650248755,-0.029311593305084593
2014-01-31,0.053116662065786004,0.050235917134159765,0.02175851878342624,0.004218250801802861,0.02562538563081189,0.030990946883197347,-0.011547700266602918,-0.05475303709057322,0.014708432486414624,0.051712065129835734,0.02231708527747456
