,num_factor,mkt_cap,医药生物,机械设备,电气设备,电子,农林牧渔,非银金融,有色金属,传媒,房地产,化工,建筑材料,通信,商业贸易,计算机,公用事业,建筑装饰,纺织服装,轻工制造,汽车,食品饮料,交通运输,国防军工,综合,休闲服务,采掘,家用电器,银行
2013-01-31,0.9701019217451656,-1.996792666997945,5.171530232169079,3.5670623441380576,3.908162068832972,7.299784879707898,1.185211135772259,0.8446680497700878,0.06850850555995786,5.155969701336852,1.181495425499346,3.7389528849235276,-0.37386481201036526,3.915608984092579,0.7707975718209326,5.902687289299234,6.368602074778467,2.008474371720473,0.6742208636257533,1.6724020509957498,1.3342675421842105,3.289207600393927,-0.11115784506837673,1.3343728817390645,1.476754609316583,-0.2896209532468812,0.1682658110234673,1.875516137065209,-0.32666802798451655
2013-02-28,0.4025544359299121,2.0148729802057805,2.2952383947178525,-3.2275348749648214,-0.9589005104120571,3.903424016545195,-3.819174922040998,-2.1231394741233585,-3.7727963943222416,-1.7921892070407812,-4.341838684526396,-0.8498230927239478,-2.489640321055137,0.6908557839315645,-1.2535521021900604,-0.5517026825704764,-1.1114152096956276,-2.285384122987768,-2.72181395389305,-1.0730514594890523,-2.451454655310354,-1.3648313319324727,-0.7351177068358834,-1.9389483828269154,-0.6239518770076056,-0.771771073208149,0.5558764346828242,0.7277351664219566,-1.1406928110113828
2013-03-31,-0.42569537805671603,0.48585661493049026,-2.4002742860593576,-2.7452819031740447,-0.833466494839743,-0.3413760799573306,0.10943564497507531,0.014661181482865089,-1.3227887115314503,1.11527737558263,0.6005739814631117,-1.854231466083465,0.9371039863199793,-1.0767227251235612,0.11029359126589268,-0.6690621846189232,-1.5211674794699888,0.42160170658648255,-1.790442300523983,0.713706902981899,0.9951488167707753,-3.100319412677331,-0.21126389673027404,-2.4717787476414923,0.5038247349410386,-0.9119037353431102,2.1769952240912294,1.9007777198300875,-0.48288236478987867
2013-04-30,-0.2274103206817348,-4.006663895341238,7.863054796940773,11.379102026381839,8.047248198755721,12.721876004449175,3.1600770755308294,1.1594384903764012,5.104193707138397,6.145103778203316,4.580088201324945,7.462465127396018,3.4836365975908308,8.196672353813982,4.748276642659952,14.924244289809627,8.799471461957447,6.3361803026213925,3.772287152271686,4.435781338534459,6.683032770076944,3.8422258284258133,3.386973543512854,4.601994123797339,1.3825710983359465,1.95051268880335,1.6963678735064183,5.113254649850889,0.7508448968525544
2013-05-31,0.3149997517764781,0.7075648894194827,-6.79220017149806,-10.530161590351218,-7.928712366610877,-8.896995108904296,-6.391945916059449,-2.2779531636244643,-9.023244966138947,-1.9727898926068415,-5.274346112865268,-10.991367511873417,-4.601436273387225,-3.896506292470952,-5.150517198347347,-6.903454345222178,-3.7583387716496026,-5.845909509855489,-7.067226152144656,-7.171953049866965,-7.73713150051759,-5.746220240814088,-3.3992069857067024,-5.095289029273369,-1.5256723327314448,-3.128671085032514,-4.2591819726213815,-5.607695219071802,-2.1124747016973155
2013-06-30,0.7277949874209857,-5.162866394697058,7.057327179151638,5.2261716674639285,3.2804648908656793,5.854386224511586,1.5847812802906767,1.3490104947086723,1.775541995654576,6.98794040373987,1.0711618366161386,2.8906885443463466,1.0716733403930032,3.8493712079902194,1.572442946523476,9.84417758475433,2.9594556736064184,-1.124999740157561,1.4724965082712118,3.244064593675664,1.7948904710277787,2.909629950888298,0.43170144366641616,0.948101412986244,2.163365852717777,2.4082662028188055,0.43497252136667675,2.9488992170254416,0.31671492088420095
2013-07-31,0.3355317322197552,-2.1528059636803545,1.633773798023288,2.192415738942628,3.2502430456214264,3.8661455539321206,2.3486283896461804,0.27964836626860773,2.901267457518036,5.2015576216097354,3.3075480981863556,5.011278087080339,1.4843141131100677,3.3299000922292046,3.8068378199976904,5.640996986910914,-0.20039721623756437,2.223017058935878,1.2981068652077608,2.862418205907072,3.2903415449910174,1.4490333258896628,2.5102120472651563,0.8430444067701972,1.0400814134696261,1.7274367386279594,0.12940077263964594,1.8205025039995086,0.845331601501118
2013-08-31,0.34557231607409317,-2.0328398099318736,5.681059454157968,2.3770266260039956,4.182469829533769,2.677973399107402,0.5337236918845703,0.2902413171245876,0.4391943029379766,6.510545336643833,-0.2052883674702159,2.3628893467086938,0.5599028697339842,2.855644708363593,6.2634483695716465,6.388208051675262,2.073633186012222,-0.7234399598020466,2.338114534868455,2.389315106208429,0.505803174709558,3.8012828255993067,1.022505022029823,0.7747543877730644,0.34348504762158666,1.5605701618709071,0.8988425275346402,4.616230616897076,0.40191471642173143
2013-09-30,1.38734179812883,-1.1950153978317117,-2.9531471821596247,-0.17072062247271538,-1.7858098711851789,-5.044547861757152,0.34088143600375503,-0.03584965431707487,-2.4849322048226874,-5.014728691865389,-1.2819976581033923,-2.0534991391402895,1.0487492563646692,-3.4808766349240186,-1.509661539833438,-5.094821408350636,0.12603925364854815,-0.35154462931560637,-1.0060802599275005,-1.6100826351222066,1.8289234199448328,-2.1988366902405287,-0.9716209789134838,0.5770093388240818,-0.12264202820810141,-0.8630550335673131,-0.20360987278159692,1.6136303543642332,0.5282386013822559
2013-10-31,1.2292398515597915,-6.606471295906665,4.2726575209784885,6.1350420320341605,4.332735822442209,8.409046105541487,2.5275049195413546,1.6645438703024953,2.2770288762678534,3.195239096390399,0.2068034574885041,5.929905222236102,1.561630792600601,5.287518539182631,1.3535691434385593,9.832653694612837,2.172378195559496,2.2981329231145278,1.1772390696896196,3.8898022452167096,2.120910485050437,2.8003416306353577,1.9422923046172178,3.515711178496854,-0.12654390223248033,1.0137215822250079,2.0611803593240823,4.873632888487577,0.6458492565612911
