,Port1,Port2,Port3,Port4,Port5,baseline,index,hs300,zz500,zz1000,szzz
2013-01-31,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
2013-02-28,1.0377266781837926,1.0360834744798622,1.0372845269779918,1.0296233053075792,1.024396188404375,1.0330228346707202,1.0149608277820734,0.9949551189817789,1.0369466593938794,1.0485074842183333,1.032266333977065
2013-03-31,0.9830336103068622,0.9785491297952233,0.9855716681272683,0.9617078545069144,0.9611172394404527,0.9739705432137143,0.9618672687991491,0.928616515351251,0.9907021937339457,1.0200673721164952,0.9911194948131186
2013-04-30,0.9828654143712965,0.9679240954609392,0.9797248194107221,0.9380524272820024,0.9464210206829301,0.962896582565056,0.9405588421791743,0.9108349380434273,0.9678495291751613,0.9967866484611553,0.9748026079674603
2013-05-31,1.1292803970497263,1.1313553446001594,1.1130498324991769,1.0683055537676927,1.0747941108111885,1.1031702432637758,1.0347755702539894,0.970055997993213,1.1039131082026348,1.1571162381968958,1.106378069830636
2013-06-30,0.9563354910190405,0.9539011400880715,0.9335834172104455,0.8836498346736861,0.8911200646235404,0.9233585658528353,0.8833195691175407,0.8190307575844419,0.9299754744602743,0.9898098231172806,0.9481653649616326
2013-07-31,1.0150808517334224,1.0123381962599929,1.0017550212592325,0.9335201467713923,0.960613470931987,0.9843244599731629,0.9147401519587012,0.816195500956127,0.9859482509387469,1.071800023686583,1.0072174132244118
2013-08-31,1.0820399679346604,1.0896288572742732,1.0629638080464485,0.9891437408864603,1.0095633871106333,1.0461314214928388,0.9746814724642634,0.8611878005807476,1.0530256308271146,1.1490856072132514,1.0646149146343549
2013-09-30,1.15111498846097,1.1686507783768074,1.131959789464145,1.045234301196035,1.0579531238745177,1.110135045014111,1.026148053788707,0.8965920349311955,1.1130160666138256,1.2284175246641353,1.1285430160818963
2013-10-31,1.1228620339764437,1.1316951803403907,1.0863795593572576,1.0219114615545997,1.038155213954626,1.0796152119258184,0.9975686161543501,0.8834470587096868,1.0673032654546246,1.173604243360681,1.0906144788337635
2013-11-30,1.2265674325301268,1.2135335409174588,1.1658357808932074,1.097275499046294,1.1327279358994171,1.1665580272083933,1.0482535300716191,0.9077227805314863,1.1341360796726552,1.2759154438445248,1.163847136533762
2013-12-31,1.1973425599993475,1.2122693027777096,1.1535775361826865,1.0672078469031947,1.100789770737559,1.1453311543380162,1.008053867731271,0.8671858310115593,1.1004294124848615,1.231828997158984,1.129732922598397
2014-01-31,1.2593509560902822,1.2399828535983626,1.1900355961964733,1.0867403955001507,1.138714832165974,1.1817546666279097,0.9964131638141205,0.8197047730417638,1.11661500420446,1.2955294184888895,1.154945268572796
2014-02-28,1.3094240473381513,1.266277821433668,1.231412809236565,1.1052618095397642,1.167881422861886,1.2144640672240132,1.0047077093612296,0.8109663915274287,1.142627192828679,1.3306594789885995,1.165195127578487
2014-03-31,1.2378033901929282,1.2153091547708847,1.1817366413334225,1.068412766051548,1.111710836613542,1.1618234467531763,0.9772233292033821,0.7988088051503566,1.1037171108029051,1.273159336786665,1.1107350076051477
2014-04-30,1.2031492095413938,1.2035227857953077,1.1843347353022458,1.056388508167165,1.1102333946509573,1.1506514634592917,0.9708557759285089,0.803406699661541,1.0823453474183231,1.2434923036466068,1.0975926289884301
2014-05-31,1.2482013428949266,1.2447244462233304,1.205162542135426,1.0823601841834887,1.1383057600039808,1.1826708538362023,0.984117879880819,0.8025897676191215,1.1004702213276205,1.2772709648930214,1.1255522277100818
2014-06-30,1.3103259958408167,1.3008704899433712,1.2621225262740776,1.134175600332158,1.1835070763682631,1.2370083774063485,1.0129073116274951,0.805810601284314,1.1279630237398255,1.3421656076858839,1.171517440568763
2014-07-31,1.3989176371474419,1.4005066958959635,1.3502465678811535,1.2324839623479418,1.269352176829768,1.3293478832151373,1.0958171000553125,0.8747131433386359,1.223416056497831,1.4056909901129127,1.2390547826978624
2014-08-31,1.4450134369793852,1.4496350089849306,1.3966956920958997,1.2936610042469896,1.3393241279143737,1.3844338826589413,1.1249292753236033,0.8702603984841911,1.2725113934265573,1.4896953746038613,1.294857553022406
2014-09-30,1.6136164255914942,1.6180157142776301,1.5638531323175178,1.4461992057903925,1.4791649085816048,1.5435986965391624,1.2269581538560175,0.9122052996744927,1.4128248398252916,1.683652767881653,1.4243661664929166
2014-10-31,1.6536911962296712,1.642757589241912,1.5929212056693973,1.4967544009964073,1.5166323088380838,1.5803368781214668,1.2493995564306943,0.9335449044654736,1.4330272286944787,1.7060412602691093,1.4425191837711282
2014-11-30,1.8259871838794537,1.7955488042417909,1.7772326541052552,1.6349596670994953,1.648483312677995,1.7358981663173016,1.35165550354193,1.0453823428047828,1.5074174382507601,1.7800956311443947,1.517097696238443
2014-12-31,1.8193760037355675,1.812987794696095,1.8056045952463655,1.667821905620278,1.7008361009065223,1.7615595082161786,1.4923211792893754,1.3151694045365598,1.5296746385687243,1.6562802007369224,1.511620280963205
2015-01-31,2.1975731939792764,2.1728795712457605,2.017670338040322,1.7065638407139845,1.7418001528007419,1.962779562541129,1.5165284673960937,1.278206486179892,1.6187683891255353,1.7989154732466641,1.6154401585972349
2015-02-28,2.4113701431643806,2.3328563857799196,2.1789855716186866,1.8233618769920774,1.883699739119174,2.120104585903231,1.6058388413948923,1.3297357308582962,1.7296233113904373,1.9624933123872863,1.741120562951823
2015-03-31,2.8946774306171354,2.8376205571270563,2.6829099383323407,2.2198519765187816,2.341919615484502,2.590246725683172,1.8859895293808968,1.5077714614932851,2.0844421172547256,2.4128271915379,2.091846042759729
2015-04-30,3.370414421600739,3.3375396372719237,3.116162860885562,2.5727124459799877,2.629879649264698,2.9963592097640905,2.2111774018785257,1.767805955006584,2.4340672794123988,2.7974596551816053,2.422296113684139
2015-05-31,4.242170506662223,4.197560950926701,3.8544296417385957,3.193671667306006,3.2388462039349,3.731166289832804,2.5155015812740675,1.80165299406524,2.8643338761101007,3.579699444189657,2.9835827081161455
2015-06-30,3.7514794133790472,3.7412467570938945,3.4845858643137406,2.942852134193857,3.046464147051587,3.389192322622281,2.2775182002703356,1.664754015993259,2.5594674503497203,3.127473358776718,2.632135166544187
2015-07-31,3.1499285684080585,3.094738739012057,2.932512796907025,2.5446905390664933,2.5804747031250352,2.8605818148729325,1.9298582289787631,1.420493828906517,2.2206507688443455,2.5345292676311852,2.254437048177328
2015-08-31,2.6285531582006523,2.5639134517047264,2.460644308870089,2.107044492206755,2.2168812466181658,2.3966870605540933,1.6792490103715647,1.2529526417609704,1.8913785571947428,2.184677611040476,1.9122994035513476
2015-09-30,2.5759576675889573,2.5129181762167376,2.446202912986396,2.0114121568203878,2.121255961424363,2.332316900292838,1.5991143322329133,1.1920685389235552,1.7598748490503897,2.1234140225121467,1.8337591646300822
2015-10-31,3.141357827904171,3.071372679494557,2.8637148760420548,2.383733752576361,2.515410655571292,2.7909991096109574,1.8290376414752294,1.3153085248998653,2.0361228955425825,2.5248099646322495,2.152149949583853
2015-11-30,3.489499029364944,3.4418171461427227,3.1693038477064053,2.586554538095699,2.745426585959558,3.0782910525292273,1.9234861750635375,1.327342324672241,2.129071702286273,2.74818985868013,2.353756857450481
