,num_factor,mkt_cap,医药生物,机械设备,电气设备,电子,农林牧渔,非银金融,有色金属,传媒,房地产,化工,建筑材料,通信,商业贸易,计算机,公用事业,建筑装饰,纺织服装,轻工制造,汽车,食品饮料,交通运输,国防军工,综合,休闲服务,采掘,家用电器,银行
2013-01-31,-0.3669146903736419,-2.4886215384847534,4.327547213469267,3.34740972266685,3.5349391394105614,6.568214005614064,1.0829597801911923,0.6450626324430159,0.06365494271126701,5.4231728075301335,1.3277213813779607,3.386655613056366,0.1291951008595677,3.2077766669319976,1.3623518809400124,4.377736992121791,5.354252510643389,1.6782083444410785,1.2939042059130819,1.6913310619213466,1.7857209399126674,2.9181687711368287,0.3304075293924822,0.9742653584556168,0.6712146061065744,-0.30863978151093885,0.15256195033726633,2.039135137128113,0.7858721803208929
2013-02-28,1.9241522060244012,1.4741388261308936,2.6961337362900704,-2.7699131809355793,-2.5259338406612217,2.7457888632686114,-3.735512193124299,-2.50351695431012,-3.8493201012555103,-1.533619272943114,-3.4319563285861263,-1.3874659459974892,-3.762135511390686,0.5244990313598586,-1.5640172815933695,-1.2585271846724841,-0.15976255825534816,-2.7107197226564375,-2.8470845564564957,-1.30990970091464,-2.7199735241307685,-0.5815455511282559,-1.3146877470068068,-2.035902610809848,0.15097031629007857,-0.754668708113211,0.6234375567639894,0.2414348652532191,-1.8426269274839098
2013-03-31,-0.4503516375851866,0.657818673255772,-2.816876809316007,-2.669843022861813,-1.5979774475865836,-0.9471525969234804,-0.7994944124096841,-0.10372713741336324,-1.8210379975504556,0.6930628453433493,1.2372155596061334,-2.489870480910344,-0.4636371812302905,-1.2664750830620166,0.8495432761403405,-1.097319928858092,-2.1302524446714117,0.2595211759458987,-1.2429219027656726,-0.25697915020219025,0.23510451361011295,-2.1063230978740464,0.5702702412503698,-2.2913170584757974,0.27985666817565197,-0.9093659163188803,2.11646978590965,1.4365795508996568,-0.9317370572737054
2013-04-30,-0.0074282948119378895,-4.269931066928146,9.193376596202821,9.017716546405099,7.230332986294932,13.155199086633036,3.547674365868205,1.495502138369777,5.010808212144989,6.864363900837478,4.99379100856427,7.445913974117389,4.091001325708507,6.698843218275109,3.78392940202164,12.144189328382943,8.296660192725938,5.591721669127741,3.3181215310098504,5.092399810633422,5.768965882789725,3.34318111133663,3.292378513156553,3.4383527888250653,2.8681906654199496,1.7976079544994725,1.5800397231287497,4.218518783821577,1.572744694542634
2013-05-31,0.37599605207176623,0.6628889318790966,-9.316848639552873,-12.145593677128783,-8.726845057300206,-9.515013906697396,-7.30863262787532,-3.129305783610903,-9.431937873929309,-3.9085658027721726,-5.369317854835079,-13.605981251363215,-7.105891472585156,-2.7886328677645267,-5.741098248817885,-6.560477713198931,-3.90675606550119,-7.178877031983465,-7.666235871164551,-7.236617329045391,-8.005407618457756,-4.145072745471522,-6.245305723819035,-4.022723643494313,-2.259549045010751,-3.2066078156463576,-4.355354619480045,-5.977978339593657,-3.2956926115289966
2013-06-30,0.9570333402202005,-4.723334186949706,6.533051696176214,4.770084549816879,2.4398943680312803,5.751303160599746,1.082166834074018,1.1289753497760264,1.7900653290961162,5.182871686413067,1.290277705341557,3.4586460430123704,0.8172746994121134,3.3706384874294355,2.033619937484097,10.042989235986315,3.6788428320983404,-0.15433611889768137,1.162495083970012,4.133185403201356,2.3486883303077257,2.27981261234516,0.5716179303795111,1.4347108254376795,2.394013627653854,2.4678696141177454,0.41992824643353444,2.867877807987375,0.3467507849423016
2013-07-31,0.38533601932550904,-2.20040932305625,0.9539998863878681,2.754941077312645,2.7910681813312808,4.036986468361169,2.6930623740745125,0.8253090417475146,3.339488702066239,3.8495596361763758,2.915464128605348,5.22604586860749,1.488521616018666,2.817591836624143,4.653565353361069,6.046998399723957,-0.168761664708362,2.078240616862471,1.1825800469749346,2.9968016537452034,3.3315042207341925,1.3923687253096932,4.765909437112585,0.49456402604915356,0.5876911065541311,1.7434150167408187,0.11841517215879299,2.01686909249144,1.4133851106703557
2013-08-31,0.33637595041927604,-1.9063596438983492,6.306108795391502,2.7655360755520366,3.8319928948149236,3.254773306613733,1.1140750891890012,0.4561340733349673,0.4393135152166102,6.163794472775874,6.547103187386075e-05,2.778491435583447,0.5827166029527323,2.013215678727719,6.671103045372306,7.118822319647761,2.6462749873233995,-0.31635223866812257,2.69124358668478,2.4541735710851,1.0893612887218251,3.5326928928487935,0.3246096299992645,0.7376019225450615,0.572612891801378,1.5814144363557605,0.9406226840007558,4.064185674092855,1.0763069631865154
2013-09-30,0.34379387029795355,-2.0047747731313295,-3.5298510272082764,-0.1436782214546682,-2.7121388288512978,-4.949405145317609,0.3525097962808136,0.01459282391475316,-2.057261746111681,-4.784332693015527,-1.6511799485354182,-1.6468725235516277,-0.13688707425533805,-2.3929992462171255,-1.9589383768142719,-6.5086616940525825,0.6760505538631381,-0.2489122776797069,-1.1962872186839286,-1.7478012994383674,1.169038928662415,-1.1925373538137325,-0.852952559995214,0.2560879617637476,-0.3012838356123969,-0.9141467604633867,-0.1915347597495448,1.0695768815536228,1.7366563485606157
2013-10-31,-1.4428615154749946,-7.226173132760886,4.676460492181714,5.484914709990977,3.7702747573894984,7.736615487101239,3.1266608236924194,1.7109651430589803,2.428940566073197,4.085532370189467,0.6456357309164727,5.434987340735885,2.079144917416486,3.6035492261726945,1.6794669753545828,9.706638311527175,1.8566484105048213,1.7951364429382985,1.2853441167309505,3.5807705782118426,4.83678934708465,2.3884100434674878,1.334066047615324,2.05387641275282,0.24762680569722603,1.0044198655288532,1.840545508079956,4.528317720639885,1.0239895889514148
2013-11-30,-0.13319620065846305,-1.7297160734385328,0.8705265794087529,1.1109275260954485,-0.7353593761764756,-1.1963200588581886,1.8267356559273313,0.5312770896770247,-1.3925938575516905,-1.234833991490419,-1.7602921931627837,-2.288083629560383,-1.0479965525528647,-2.5000581151360453,-2.7419235740062446,-3.370317709295016,-1.9462455816502096,-0.4615901327942602,0.14369742128665927,-1.7408347160625073,-0.443326857062085,1.0285257863037722,-1.1860732737404238,-2.290870858150015,-0.14949955023519618,0.21316184363452476,-1.6068956054697867,0.6963880114522801,-0.41895169370986574
2013-12-31,0.543415379841099,-4.621540972474438,4.472990936081232,3.3555206418322836,5.189356570858607,7.008405566217093,-2.2962251037930552,-0.05920519970305858,0.38478180444730403,6.068668161988079,-0.08131940145095884,0.01378594703766149,-0.7319492809355693,5.092800798948151,0.6517770126396579,10.802036654798625,0.6064895476530431,-1.3065626210358858,-0.24605690778464226,3.14008015833093,0.15661335694934334,-1.6352654846498729,0.7598350133710088,0.7760055227990817,2.903443751752675,0.5025740785450514,-0.7681668827224368,1.5028170080857004,0.035901280432232875
2014-01-31,0.7807976664927433,-4.337877029423495,3.4020126462088984,1.03291907794224,4.9331298514575135,-0.3936848116766926,-0.49930209738793224,-0.005292232968553031,2.301984622820325,0.19095126475602153,-1.2036686711497353,3.3778009933964808,-0.6095190477480726,1.6542706400259974,0.11414071061375886,2.214818115079429,1.986300386923987,-0.029501475692708525,1.301472957690609,0.675580385067509,2.6150785287792067,0.4685603119633473,0.46849039200167397,0.30116327494170836,1.1175797031718777,0.6534385956361529,1.3365145383480206,1.9206957256881314,0.5414316563988629
2014-02-28,-1.7661478931283825,-1.9094897981515846,-4.1024197755808185,-2.9214709677422745,-3.25003920826002,-3.9329038806874204,-0.9514978084224766,-0.5927677877199455,-0.8209757880860075,-3.5853977761420444,3.660258463809738,-1.8985696347269152,0.7163650647658456,-2.1728729600771444,-1.4177917419679495,-5.73136662133825,-2.783487870185883,-1.5373401600179901,-1.410406103691185,-2.1485181386198113,-1.415612221520718,-0.3843349872962062,-0.8419315104335531,-1.2429231596553154,-0.988671541393387,-0.4357462020921849,-1.8203269372081992,-2.2203805515754893,0.13375393278376538
2014-03-31,0.08990394589163883,-1.15105879919121,-1.2808779342062004,-2.32626665950404,-3.345322386167486,1.7241209613310668,1.3732763780212527,1.1119370436704334,-0.09608494970386122,-0.09121747676782294,-1.4044400785403426,-2.905142546118846,-1.3185276382801063,1.7462417264977765,-0.029382914701720646,-1.8282400254711635,-1.0843580722305342,-1.6343282329331559,-0.37357983572928216,-0.17876770299260977,0.48413400147506885,-0.649248410206851,0.02566954004653713,-0.4212043093862905,-0.7165378673859737,-1.332675709379331,-0.82578941584355,-0.44686076199941555,0.513984678753915
2014-04-30,0.32867939876352353,-4.482500791303181,4.007698979501349,-0.17180820973174515,1.3366019264014384,5.928777503937728,1.612635143025345,0.947306388022536,1.7375093975507159,3.369207101220361,-0.6342564183112979,1.5390790860039842,0.021975214025589104,3.629124664338645,0.07233756826579166,10.537642607757721,0.8926199976760487,1.5802124877476533,-0.5404888953158085,1.1180813737786741,1.602970440141955,1.1869376089561134,1.3961234501087523,5.951339454863251,0.29712897287580164,1.013675603142128,0.1467087891156396,0.6812348954698504,0.9496756628048796
2014-05-31,2.2813288116649226,-5.963941987708931,3.3400356741779147,6.408757163384662,3.234166828019376,5.45211479425861,2.5570572958595874,0.32627108730273535,2.63177951682846,4.403757067357673,-0.11720798295571794,4.286670450452115,0.400086135037057,3.622491228164428,0.022372656946087796,6.544716399011019,3.160418344165768,1.8621670874472462,0.27618613040639967,2.9880917002839293,3.4080182944323107,0.7361307150752959,0.8892430115206894,6.344886059990391,1.1311939440573895,0.6845059914754503,-0.33175830137492807,3.248886794803215,1.1918798247666058
