,Adj_R,Num_Cap_coef,IC,Rank_IC,Factor_Ret
2013-02-28,0.31667182342188194,-0.018566301622771696,-0.007832988578437785,0.03139464574125199,-0.0006235452677385786
2013-03-31,0.18264811556053628,-0.03191704163726938,0.0030852942654901842,0.035291548632589945,0.0002972820875263311
2013-04-30,0.06318325163786964,-0.022354320359438483,0.038032168438898166,0.044561751425455175,0.0033828334050800862
2013-05-31,0.7061413560068703,-0.07860514092934016,0.0019235387718711616,-0.053835515899262054,0.0008648546432384464
2013-06-30,0.7052686088222804,-0.0809045437635413,0.023551319624087713,0.043922290204008105,0.0026311271711913628
2013-07-31,0.4132557655590332,-0.0685308613390654,-0.014174585633062826,-0.023430372200423273,-0.002072252382871594
2013-08-31,0.30075137876308566,-0.028928476908752186,0.06814105691644957,0.08765423174205121,0.007687853474568433
2013-09-30,0.31381994834164995,-0.07237105387843895,0.042086711491383544,0.039662164874638826,0.005011940489184066
2013-10-31,0.14976409496110765,-0.06277636094415522,-0.001053211776438643,0.013209791263983821,0.00011431664163179603
2013-11-30,0.44898601401453053,-0.06258407358668436,0.07172481292499884,0.05373472332113716,0.008793335318068933
2013-12-31,0.05502499856263299,-0.02515700381570246,-0.024082229607501355,-0.000425210870100976,-0.0021813555106345987
2014-01-31,0.40413694680127554,-0.04494351400250548,0.0850540917376851,0.0914255356400017,0.014311119420402882
2014-02-28,0.1456315251561041,0.044154928834901214,0.01092662926523027,0.0010114573291586364,0.0012253719326112149
2014-03-31,0.23750955917288363,0.03581947729368982,-0.06144219234480197,-0.06917697323293955,-0.006536686020127828
2014-04-30,0.051257376684120115,0.016921150247927647,-0.03567844832736673,-0.03922066128301377,-0.0033692976525500897
2014-05-31,0.3517870584418191,-0.0010548409629293372,0.06685830936049232,0.07701750687806296,0.006278128744762766
2014-06-30,0.3401564451781467,-0.028658206037164444,0.042412104644336576,0.03847838903579054,0.00406440729762182
2014-07-31,0.33282862228898813,-0.07640792109648484,0.0017692379547156814,0.012937910892848525,7.927861838617593e-05
2014-08-31,0.3714134027378495,-0.05527457631342043,-0.1265398086402274,-0.07514455517434257,-0.01255152920938174
2014-09-30,0.4900936745410306,-0.13471031349019194,-0.007884828860226603,-0.012922408418303777,-0.0009209743243825739
2014-10-31,0.00953063646365604,-0.05904744082871144,0.010438159249746547,0.01787661342525962,0.000884428625101651
2014-11-30,0.2249315302585464,-0.13269946888762557,0.01731539913070243,0.05745258450230375,0.0020349892750582193
2014-12-31,0.3966196709165569,-0.08430399990368359,-0.08621061531589351,-0.09802779128528881,-0.01327182863771963
2015-01-31,0.4695700577677838,-0.1084501423287243,0.062454926144952135,0.05922449004630278,0.007208075584906224
2015-02-28,0.4850716432115376,-0.08019791414396774,0.09478460744794943,0.05310089421292934,0.008952020244999392
2015-03-31,0.5987117746793003,-0.014329593306750906,0.03451729215554131,-0.00602999022090756,0.004510404628270563
2015-04-30,0.341004041699258,-0.02377879469142311,-0.011132360380781216,0.023253064393903126,-0.003041383774570177
2015-05-31,0.58050509354174,-0.026695745261272448,0.004570016083754699,0.05115827542257333,0.001251822178189442
2015-06-30,0.20421089342987464,-0.032488427292389585,-0.12555707898036814,-0.12804470312295985,-0.02998963020793776
2015-07-31,0.5073891939167225,-0.03027433688388099,-0.04715903941920581,-0.045118498062816,-0.00978607319906539
2015-08-31,0.5688638012206048,-0.01684746214122108,-0.08954634881933103,-0.09437376319933263,-0.014045650935886058
2015-09-30,0.13135988157472067,-0.04962977245469396,0.1041286241222584,0.09682017116573755,0.01386548853644301
2015-10-31,0.6882964866085997,-0.0215835186421973,0.06396924402182874,0.049614081506234926,0.010883685961693725
2015-11-30,0.36625501475970657,-0.028947128190271357,0.05741268523974352,0.025119637931501758,0.010629082881268393
2015-12-31,0.24105846275663956,-0.025431959334418216,-0.024799741585562946,-0.01285660254597165,-0.002731940614427979
2016-01-31,0.8692077623325758,-0.02319699671505837,-0.04364599311335131,-0.06911625725176614,-0.006342709265235339
2016-02-29,0.11384818271746766,0.011768643224702285,0.006687591780634252,-0.02797763129632783,0.00048780023460347774
2016-03-31,0.7249113408271446,0.012373796558505476,0.007704094636446017,0.01673479926954509,0.0021591251800629255
2016-04-30,0.03737349127161116,0.05098601719666924,0.01787545902819248,0.01621611849991911,0.002584159877827788
2016-05-31,0.12269306026700244,0.003352505423165754,0.036654405175915665,0.01821647712826666,0.003879032455957324
2016-06-30,0.30358260700465467,0.03378652950127996,0.0021542545367897897,0.008727186530000312,0.0005391329889173457
2016-07-31,0.14841993522028907,0.049438430391788,-0.04849357401273791,-0.039897627197269615,-0.004688533263858648
2016-08-31,0.24078392699848816,0.06160112311698078,-0.023992287447109736,-0.0061454482590011196,-0.0014704547523774073
2016-09-30,0.10272874101547758,0.019292883539269848,-0.018625092578518767,-0.026939402030118045,-0.00140818905612384
2016-10-31,0.21301798388436077,0.05560767827578236,0.031147739347872797,0.03933430540952075,0.0018200481093647307
2016-11-30,0.04519431205091773,0.009131889095794654,0.04682784772726996,0.03141983981978617,0.00368183859589243
2016-12-31,0.4303334911323613,0.026157609361172212,0.06628853032539671,0.055615949446760786,0.004796151147137706
2017-01-31,0.19244810516646327,-0.02934096122456667,0.08791650081475567,0.08899825702545863,0.006091803140339748
2017-02-28,0.3753403996643857,0.018732618470880792,0.009584592180313196,0.025126994738866502,0.0005423105825678957
2017-03-31,0.10076183156453056,0.01869456592197124,0.001575385855665013,0.03261135064280602,0.0001096864617751085
2017-04-30,0.25137472177110565,0.06951178828696217,0.0395254878903731,0.013403418597749617,0.003722749034010106
