,Port1,Port2,Port3,Port4,Port5,baseline,index,hs300,zz500,zz1000,szzz
2013-01-31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2013-02-28,0.040886073737394044,0.03718632391022785,0.03285199448664131,0.034442256372843046,0.031330980233107576,0.03533952574804276,0.014960827782073454,-0.005044881018221092,0.03694665939387942,0.048507484218333285,0.03226633397706502
2013-03-31,-0.03916083296705293,-0.06837396612830905,-0.05679981156093263,-0.04228093553715358,-0.06861433794075066,-0.055045976826839774,-0.052310943959232574,-0.0666749709257416,-0.0445967642028614,-0.02712437682124924,-0.0398606811145511
2013-04-30,-0.011478435638546428,-0.03610645150916495,-0.016862916424666117,-0.004931600324540187,-0.009510998379230848,-0.015778080455229705,-0.02215318819048439,-0.019148461193475352,-0.02306713834220253,-0.022822731411392683,-0.01646308737851521
2013-05-31,0.1436770247972352,0.1387308717448382,0.1571410627531851,0.13430605838958543,0.1551945903044934,0.1458099215978675,0.10017100881910276,0.06501843251313888,0.14058340157837554,0.1608464459102239,0.13497651810505595
2013-06-30,-0.16519316756434163,-0.15816660271914817,-0.1645730537898935,-0.1664146567498308,-0.17680364335319312,-0.16623022483528144,-0.14636603867568426,-0.15568713633151288,-0.15756460580992793,-0.14458911694154808,-0.14300057926240586
2013-07-31,0.06384411108615753,0.046953904684392124,0.06735998312702503,0.07250653755422605,0.05370108487477127,0.060873124265314396,0.035571025413317324,-0.003461721799895345,0.06018736839372817,0.08283429670467868,0.062280326243691515
2013-08-31,0.06824185323185016,0.07177094491472659,0.07656600042310778,0.05615769563967927,0.0560626603119179,0.06575983090425634,0.065528249063094,0.05512441513327948,0.06803336769906697,0.07210821218386942,0.05698620839585766
2013-09-30,0.08087403809200368,0.06641981542150928,0.07241862590734123,0.05852196023520167,0.060911026127079375,0.06782909315662705,0.05280348788648052,0.04111093344166372,0.056969587472994965,0.06903917075706723,0.060048098677537125
2013-10-31,-0.032199209249835437,-0.021173543277829984,-0.004942962259913681,-0.016499131866110205,-0.010389945808662196,-0.017040958492470303,-0.02785118339291976,-0.01466104505659316,-0.04107110627636757,-0.04462105123291938,-0.03360841076294463
2013-11-30,0.0785629742319952,0.08508051362565885,0.07478503354431787,0.0857530536935572,0.07857236183196058,0.08055078738549794,0.0508084487588036,0.027478411504652245,0.06261839196150376,0.08717691765570823,0.06714807030464964
2013-12-31,-0.029215976753522443,-0.021634362404562183,-0.014095779371830998,-0.026260876046241215,-0.0195726078295287,-0.022155920481137105,-0.03834917907464777,-0.04465785192279947,-0.029720125998921043,-0.03455279650248755,-0.029311593305084593
2014-01-31,0.01670718039259053,0.01923034779284318,0.028985802777621538,0.03679557933348835,0.020054429639036298,0.024354667987115976,-0.011547700266602918,-0.05475303709057322,0.014708432486414624,0.051712065129835734,0.02231708527747456
2014-02-28,0.03734038715143047,0.005680280529930077,0.03151491767271119,0.02022160274769797,0.020564710747616725,0.023064379769877286,0.008324403819956297,-0.010660400917160362,0.023295575042672437,0.027116374200661486,0.008874757345304518
2014-03-31,-0.0504017437470755,-0.04491845052242437,-0.029921179269845992,-0.04213702813606878,-0.04131744167907618,-0.041739168670898164,-0.027355597953280766,-0.014991479923321728,-0.0340531734847378,-0.043211763121876134,-0.04673905570350145
2014-04-30,-0.018670576940254046,-0.013231239800864842,0.007445705165622827,-0.0025531417681567835,-0.009050519465946096,-0.007211954561919788,-0.006515965270767599,0.005755938694640418,-0.01936344301941184,-0.023301901249010104,-0.011832145855431131
2014-05-31,0.03933016816181994,0.03863730166761277,0.021922185647022904,0.030866502988381034,0.04131013397814301,0.03441325848859593,0.013660220478810499,-0.0010168349887592634,0.016745924905142262,0.02716435087483604,0.025473566406345016
2014-06-30,0.06537413911030898,0.04460996160024424,0.03875997988510173,0.0473312244545279,0.03611221270534865,0.046437503551106304,0.029254048051807348,0.004013050994591039,0.024982777252288813,0.05080726374947209,0.0408379209130052
2014-07-31,0.06761903700963617,0.06783941924128176,0.07940527368084639,0.06987593256261952,0.08853000716185828,0.07465393393124843,0.08185328260154599,0.08550711785685605,0.08462425695615927,0.04733050978452424,0.05764945513428344
2014-08-31,0.04542277551017732,0.05746858037052301,0.06117722077374437,0.04276039908020865,0.05999329623275083,0.053364454393480844,0.02656663713937416,-0.005090520118915086,0.0401297143910857,0.0597602069599954,0.045036564245400916
2014-09-30,0.11608160942339585,0.10448719289136191,0.0907062777011363,0.10173956136754457,0.11189384309493396,0.10498169689567452,0.09069803833051104,0.0481981039966437,0.11026498239902204,0.1301993659806917,0.10001765303698207
2014-10-31,0.03559030025504705,0.024156906992222296,0.016980021428362937,0.023852843222184197,0.036684578009313046,0.027452929981425907,0.018290275429646247,0.023393423386813827,0.014299287710488828,0.013297571099309955,0.012744628246055713
2014-11-30,0.08570925429424295,0.07400093523871255,0.10153434004726027,0.10322231330388996,0.10186532228541652,0.09326643303390444,0.08184407188630843,0.1197986704274765,0.05191123243628293,0.04340713944022912,0.05170018763448736
2014-12-31,-0.02832313243873447,0.0003228661794046632,0.010498605827446623,0.04006897399300017,0.04817472825831685,0.014148408363886766,0.10406917693068966,0.25807501302148705,0.014765120631609509,-0.06955549367191771,-0.003610456524203332
2015-01-31,0.1993301156537318,0.15475477964711343,0.05097251099466148,0.0366587313707826,0.02542335350577239,0.09342789823441233,0.016221232026101564,-0.028105062533516526,0.058243595278649314,0.08611783950944997,0.06868118861694272
2015-02-28,0.08327701226120353,0.09129475267761317,0.08241268121142813,0.0739421034076573,0.06544701653472686,0.07927471321852579,0.05889132707950152,0.040313709275882965,0.06848102731039019,0.09093136479914676,0.07779948002761206
2015-03-31,0.21948256588358916,0.21298538833323757,0.23602997632197678,0.21851760612285998,0.16347242734446701,0.21009759280122609,0.1744575363133297,0.1338880549747079,0.20514224312752294,0.22947027452684776,0.20143664216641088
2015-04-30,0.16965428057615714,0.19130046371992193,0.14338758710074992,0.13671832345255985,0.15435246123049215,0.15908262321597622,0.17242294691019652,0.1724628036504703,0.16773080876821855,0.15941152561304928,0.15797055049445907
2015-05-31,0.2472147772781628,0.22677545681993624,0.23827734551506832,0.24564354906716282,0.21142733751566906,0.23386769323919981,0.13762992473466854,0.01914635424934397,0.17676857182089534,0.2796250475173592,0.23171675471927736
2015-06-30,-0.10796815078336996,-0.10322966650780925,-0.0740891682409136,-0.08873718379272162,-0.08393883586848842,-0.09159260103866057,-0.09460673083067446,-0.07598520831865785,-0.10643536645748963,-0.12633074157858815,-0.11779379891696196
2015-07-31,-0.16377866322393012,-0.15638830754014543,-0.15296395342924027,-0.16332725098177112,-0.16316249286134407,-0.15992413360728622,-0.15264860287408735,-0.1467244918709546,-0.13237780439797342,-0.1895920518336428,-0.14349495541399215
2015-08-31,-0.1204222180815338,-0.1611512583017399,-0.15779986314840505,-0.1567640979211681,-0.15357026362437748,-0.14994154021544487,-0.12985887504276156,-0.1179457338963016,-0.14827735016657306,-0.13803417504730042,-0.15176189767755666
2015-09-30,-0.02357914247384501,-0.007578960472746718,-0.02307532710909813,-0.033080632583960504,-0.0358678435862017,-0.024636381245170414,-0.04772054510302807,-0.048592501271113586,-0.06952796818178852,-0.0280423931745023,-0.04107109941853649
2015-10-31,0.214914170536966,0.20375467212643433,0.1976226570203609,0.1996128849159746,0.21455848296071076,0.20609257351208932,0.1437816575136715,0.1033833055334188,0.1569702792452845,0.1890332916070807,0.17362737217348756
2015-11-30,0.12587604517775605,0.12331921648378728,0.10409861527369074,0.08045449164017299,0.0837085977642027,0.10349139326792196,0.051638376076355484,0.009149031991024126,0.045649900085682926,0.08847394345594516,0.0936769800383155
2015-12-31,0.04937924012510185,0.07431384160959832,0.08301175628642313,0.08632122634663386,0.05268173834110147,0.06914156054177172,0.04872366154168692,0.046150722566505216,0.028250396023496993,0.06131178738589437,0.047785765694956295
2016-01-31,-0.2965632735791647,-0.273931679298886,-0.2728652339990334,-0.26483923743864707,-0.25981652487931045,-0.27360318983900833,-0.25507840977995794,-0.21037617561832603,-0.2820492671727607,-0.3041741727977761,-0.2682988097831571
2016-02-29,-0.04435752270301199,-0.02168108583484674,-0.024743548820827996,-0.02614813549051913,-0.0335758620742033,-0.030101230984681832,-0.023028341017352804,-0.023293108948259644,-0.021702135409072957,-0.027361088847920326,-0.02727251203068493
2016-03-31,0.20184939001482044,0.20365463754146898,0.19240807062176019,0.18997101708587294,0.19332703648982272,0.19624203035074908,0.14584817198733346,0.11837541398395368,0.15052613398424142,0.17588529149065346,0.16360068274961906
2016-04-30,-0.0006901572696469632,0.06840522266160587,0.010078070136895078,-0.006877764924876864,-0.020481714652488058,0.01008673119029781,-0.01707965274243026,-0.0190618783284322,-0.02765187602003161,-0.01840623887313475,-0.019985263117159317
2016-05-31,0.005176744158195318,0.006446704756480784,0.007258987533904118,0.006273195810920398,0.011689348378761797,0.007368996127652483,-0.0047592465347352396,0.004059466188765182,-0.006393951878460147,-0.011353741335385135,-0.0008719349538659492
2016-06-30,0.047887264983349526,0.06077769262292087,0.06704910380359402,0.05798573699554932,0.04357510819016392,0.05545498131911554,0.03081259088331734,-0.004934060559450559,0.029621985853667487,0.06630542732324153,0.054412642020039925
2016-07-31,-0.02329482236112103,-0.022372065021298817,0.003007102487436034,0.003516968975715153,0.001427662735688984,-0.007543030636715936,0.005212687229283638,0.015856262728204173,0.012966192388956356,-0.027457530741671454,-0.01655523976580342
2016-08-31,0.04779212241370658,0.04915190381828638,0.05501278512533248,0.06251807346552674,0.05498732337105593,0.05389244163878162,0.041847458694473726,0.038659828565564165,0.03729195814023712,0.03967608766226238,0.0470334345408705
2016-09-30,-0.025382251574171146,-0.014916822761079812,-0.012826148293905505,-0.022420241831120596,-0.01665898677256818,-0.018440890246569048,-0.017271410095475736,-0.02238990889399461,-0.016493818985058528,-0.020067161175075898,-0.01833169115827704
2016-10-31,0.03648255276871113,0.029227439361347238,0.036442155911480215,0.030005417523329424,0.031922149228713094,0.03281594295871622,0.028225584650616652,0.02551052400945641,0.01961417841756119,0.02880597537079632,0.027394672397921926
2016-11-30,0.0336554039586998,0.02976331144114665,0.02557018301896365,0.0183789090417625,0.016952008667904,0.02486396322569532,0.038233176846402185,0.06046355012763027,0.02067072938064074,0.011717053486546058,0.027622622515212525
2016-12-31,-0.06473174589039543,-0.061822156074224685,-0.06353091639312945,-0.06124763109730279,-0.05824435130464532,-0.06191536015193955,-0.05554545160203091,-0.064420614917859,-0.048887435477185666,-0.05813166472044716,-0.06540312590476094
2017-01-31,-0.01437021054709162,-0.011865691512438312,-0.016626092323018,-0.02469897722315764,-0.03198368643122743,-0.019908931607386597,-0.004162387320343161,0.02352806614267533,-0.006373225756022172,-0.0335643813558556,-0.026303589207619767
2017-02-28,0.03766411489617122,0.04397918541652998,0.04000624638532407,0.037661362881856876,0.03172282487846214,0.03820674689166886,0.030385914669631725,0.019141220237331117,0.036515863112494884,0.03682915740835591,0.04381367753101628
2017-03-31,-0.016505249119644395,-0.00154382900216636,-0.013505258792396063,-0.018741253530121002,-0.013813104809167816,-0.012821739050699128,-0.008029421094243261,0.0009369758888868596,-0.0076457027757731435,-0.01985636980933636,-0.007419447599998351
