,num_factor,mkt_cap,医药生物,机械设备,电气设备,电子,农林牧渔,非银金融,有色金属,传媒,房地产,化工,建筑材料,通信,商业贸易,计算机,公用事业,建筑装饰,纺织服装,轻工制造,汽车,食品饮料,交通运输,国防军工,综合,休闲服务,采掘,家用电器,银行
2013-01-31,1.2932141821387664,-2.1229509278235956,5.344930602781254,3.971144635228274,3.8826851563668163,6.47458635326423,0.9294183679533505,0.4753814103535907,2.8675405070041555,6.141316853565627,1.1777008203295125,3.423251680306097,-0.04660080097103201,4.660933014365671,1.7247501588851113,5.493159741800302,6.647697526936428,3.558287640527019,1.6819450241928229,1.5307812643989305,1.480106036569428,3.4247039383123177,-0.5188764984048685,0.9227796822540946,0.9006386455314571,0.19745609360321026,0.30101819493156656,1.8899000731625026,0.6391835155865422
2013-02-28,0.8215325504296568,1.2533428990057633,2.555890977195782,-4.072256389652943,-2.322648133767199,2.9082499883026385,-4.910627542516425,-2.5355034173538415,-4.117706056074746,-1.580135823827121,-4.645551838790744,-1.4992691569155134,-3.676826330353347,1.3814689474130046,-2.510727639633632,-1.7052270964620688,-0.03163513054267982,-2.848696986556903,-2.7488239395173504,-1.3990898743233933,-3.165332524904535,-0.781014159734851,-1.3704649904459518,-2.471922387931947,-1.5677578055477812,-0.07770557540753684,-1.7056932736177945,-0.10878229429543526,-1.7190528931423663
2013-03-31,0.9575564156715152,1.0173309754877413,-2.3395105008790513,-4.464928008524307,-1.1879706909315286,-0.9591145924332879,-0.8269214067771193,-0.5563518611724334,-2.8201656104512596,1.281782743128762,0.985835886165512,-2.3932717423300454,-1.0673236481047628,-1.0523279114419777,-0.05417452101156395,-1.370114034135155,-3.1135748842166486,-0.2758582521387102,-1.8879378726010385,0.4743178188617065,0.8677745735962279,-2.505086626097551,0.28124655199747517,-2.615088411005691,-0.40775608332067387,-2.309524359141247,0.4086087361039694,1.0114336816193774,-0.9685667245178124
2013-04-30,-0.35447904155270127,-4.133353070859692,12.490101783675351,12.836738550720426,11.257714949487545,14.022848852175995,4.370396550548415,1.7408977121647538,5.473683888641189,9.484151212560535,6.393203741038621,9.526183472165885,4.872653430875967,9.598567977099592,4.6995116751131265,17.218605617679362,9.799537854717611,6.477136167765493,4.077935600378719,5.752021971114131,7.470271273499309,4.643125958275135,2.8308802416230376,4.977139555326567,1.9930243752979626,2.3185549244750563,1.529399677783421,5.892846490404991,1.4408496177104935
2013-05-31,1.4367611541420915,1.3359202376149262,-12.127177896299953,-13.933734301442913,-10.029720276060566,-9.815573830610768,-8.52132807826765,-4.050003021468991,-12.155420408020017,-4.403941115075754,-7.236169288015602,-15.431742410945256,-8.477210408950876,-6.036800376456171,-6.3269472561895865,-7.1911902469609705,-6.375936412186096,-8.365798888871234,-7.819510817754578,-8.568210914497897,-10.386634832270406,-6.803420895158093,-6.269619889682362,-5.943172644894639,-2.1464518956803524,-4.819689703638876,-3.7626848543476665,-7.0795174827337455,-3.222557252069241
2013-06-30,0.47880528606216155,-4.880376686212641,8.14790341583629,6.156640690196796,4.231679833437084,6.564587456524721,1.450574795558105,0.7590813550678857,2.9968669953810063,9.360625357030342,0.787849034272748,4.250568104677077,2.3287138918378245,5.184452851673248,2.3545767011281495,12.109773921817968,3.6031423854222857,-0.4927988742943558,1.946267574899037,4.403587254075228,2.143498700094264,2.483536351060639,0.7176372966021468,1.1514223857137367,1.4398767151367147,3.1196693298202343,-0.128353866282705,3.3363967969500643,0.2711691087654857
2013-07-31,0.7640133756731288,-2.8374027916010998,2.7865586072157518,3.019296626478647,2.7227130311397394,3.512913977294597,2.7514596806507097,1.4916041194472134,3.1991563599990296,6.765713635700492,3.694430038288643,4.928607544386143,1.4281068248392959,3.246330147033588,4.509189012108892,5.827324345168162,0.15165284067329243,2.3869547204589456,1.8944047243542776,2.76813051051548,3.3617553413672345,1.8342653468872496,4.823352712739296,1.5043183130453335,1.4757804509971555,2.7237415626539008,1.3145991540207334,1.7167776485767992,1.3224766558504566
2013-08-31,1.9462883456058695,-2.116031045709684,8.725863061091315,3.4732453698166363,5.294304349887917,3.3144147442145186,1.5314976154823767,0.9203823976491715,0.769383658225241,7.259467738082036,-0.46265148482223506,2.8850354919336674,0.5273810283810714,4.044887159592699,6.292066487541475,8.31523671479238,3.350855875579796,0.1295489077581599,2.8150298087680765,3.023693256436659,1.0910906723739462,3.580318360627145,0.7512619031602354,0.8883917315195343,1.114122645374051,2.0193765637781027,1.175617398822902,4.4689561888046905,1.1532149135425942
2013-09-30,0.018919972986058995,-2.747442084649952,-4.813470577589261,-0.9031028442803515,-1.3767402327447031,-5.180808137473131,0.15816675635442698,-0.4627320280877054,-2.4803166029163743,-3.7821175785797183,-1.5937909051693093,-2.10423031827769,0.18732767771166678,-4.5939844035088475,-1.2959553136595507,-6.998223498574325,3.101379561607637,-0.20224485861888855,-0.6017949581524696,-1.3651913947753815,1.4203591341338146,-1.8321431687281307,0.1365132121219588,-0.48100880556624637,-0.6549633566867482,-1.8148081318828755,-0.21907599878956854,1.37855760188712,1.6701712625235001
2013-10-31,1.383005859447801,-9.152180740592021,7.217345609998187,8.544981337651535,4.407744085226167,9.65237344139793,4.513842389500433,1.8885454311411807,3.267245435556205,5.797251808627476,0.27233445009134144,7.511728920642309,2.48098102188314,7.124238358964332,2.096980930517527,12.298311857741547,3.320854942918342,3.710865424569807,2.2431757573096847,4.444972554452907,2.9922869822834315,3.280076261430667,2.785220073088778,4.912092652938449,0.7639042244447548,1.5648278414381245,1.972024292879351,6.144788520978718,1.0494297709550473
