,Adj_R,Num_Cap_coef,IC,Rank_IC,Factor_Ret
2013-02-28,0.3446802507484814,-0.028615072092153596,0.04328975209872913,0.08572471437259453,0.003611754585592787
2013-03-31,0.1662850804311291,-0.01606195882501775,0.016441792499701343,0.015131619595892177,0.001819606318221658
2013-04-30,0.05256282674710422,0.0030070416619073785,-0.019129470843833905,-0.0157018481264422,-0.0017014558603325259
2013-05-31,0.7073911313243524,-0.03756516918837474,-0.007651140544527023,-0.054689903345969355,-0.0011822452044226025
2013-06-30,0.6740449064937866,-0.03431078487799936,0.0068428799262488325,0.021825671503976997,0.0013614117316230047
2013-07-31,0.4255955980764671,-0.03252876784223299,0.03228720154289306,0.027484418330038382,0.0041469400712398265
2013-08-31,0.2767485684401034,-0.029856280423975076,0.019209463322534367,0.015137921085222926,0.0017469315108786737
2013-09-30,0.32079242615190007,-0.047819863419590075,0.019504681575491636,0.050397330246214546,0.002012912111058589
2013-10-31,0.185955402267457,-0.04480771371380141,0.05644208320064904,0.09414739374835686,0.006341119320861928
2013-11-30,0.4648870939613019,-0.03154457362629937,0.05942860794466864,0.004636349528880582,0.00690173792605364
2013-12-31,0.06885878049837957,0.0008697478755083284,0.04171300400368879,0.021793144188337873,0.0040626170029261855
2014-01-31,0.4142157849170277,-0.003549857773572427,0.10800435486512029,0.12350336159879936,0.018451646337528178
2014-02-28,0.13329117106855848,0.06049569492824088,-0.02840450665894448,-0.03922990052625415,-0.004294746448862862
2014-03-31,0.20556266085766184,0.057015037430847314,-0.08418455245990661,-0.09486729692504585,-0.009492567450365167
2014-04-30,0.031670785133845025,-0.012039209644773303,-0.04468917544029739,-0.0691884440032609,-0.004474595144099888
2014-05-31,0.3403303138363426,-0.04520255382447167,0.09367498114732135,0.10358792251738244,0.009206786144621691
2014-06-30,0.33777471863092323,-0.11490899317890385,0.05028968327382651,0.007153566061177129,0.005458124400689896
2014-07-31,0.29472805688207815,-0.08819233460337822,-0.03625351712808692,-0.04693517701512395,-0.004102724968852701
2014-08-31,0.36489443014610945,-0.03762817601953111,-0.1338790999995908,-0.07357732976880225,-0.01353171712892469
2014-09-30,0.4727727140419524,-0.11108178374944329,-0.030993924476727983,-0.04226686052959578,-0.004306211972304303
2014-10-31,0.019805463006432933,-0.07522802088822418,-0.03203829143623748,-0.06318458641258788,-0.0029583122713243803
2014-11-30,0.23274593263225174,-0.14069616865372223,0.012633674512485015,0.06632482506180479,0.0015935437052115276
2014-12-31,0.42074298808634325,-0.13214178879864732,-0.10714187059341185,-0.10989855620600177,-0.015614637364309802
2015-01-31,0.49514057287029456,-0.10731950534770521,0.10576650021497011,0.09273287914567466,0.012530405034526754
2015-02-28,0.4182800643754625,-0.05435487187804518,0.07198218759066284,0.03319556479003696,0.00877698346119909
2015-03-31,0.602439973916735,0.017150575081536355,0.07222439594431808,0.04676847961618288,0.012435981917914484
2015-04-30,0.36414180631466153,-0.01992501116739305,-0.04682044865703528,-0.013694587855583248,-0.009398772972458816
2015-05-31,0.4753033974811549,0.004614930989463817,0.012814571028868477,0.02538165741671706,0.005017996303618372
2015-06-30,0.23052788048142225,-0.022128023828116933,-0.09877699918727617,-0.1300983405568057,-0.023508587794854856
2015-07-31,0.49421817033841686,-0.07756127838883771,-0.027563123718831448,-0.034635148808711824,-0.00649658458944652
2015-08-31,0.5722986079148877,-0.04955606042411026,-0.05283372743979169,-0.0855712427952975,-0.00889477103479943
2015-09-30,0.16461576659527388,-0.03414658046501307,0.14154089139008247,0.11559025412000003,0.019340078125178
2015-10-31,0.6760642996410373,-0.04037688993831329,0.04961903594154012,0.04224821586633636,0.008289906960025366
2015-11-30,0.37214506779128376,-0.047571281120245265,0.07264667903065111,0.020627339196787903,0.014152400087215779
2015-12-31,0.22823728198176785,-0.08395814061068381,0.018673060941700022,0.023802995678855205,0.0030648296372945676
2016-01-31,0.8512320371559842,-0.053199476287989204,-0.07848286256997267,-0.08230058570296045,-0.011155765739319931
2016-02-29,0.1261721900609124,0.0054119393992035905,0.005371007057823281,-0.028930535040724407,0.0003786738062784594
2016-03-31,0.7242498846295149,-0.036472599185216815,0.036020925069685114,0.029870127025062882,0.006105671955482491
2016-04-30,0.0497662916160202,0.06861895868339533,0.011753788297897578,-0.011633728729904699,0.0016392921556936844
2016-05-31,0.1294036474734137,0.013475423276169643,0.017931661440939158,-0.02056882794698696,0.001977037331589197
2016-06-30,0.3582943536625618,0.03957473556307664,0.02870228512379951,0.03712774777886927,0.003095852014692756
2016-07-31,0.18130258776914454,0.0239402556627842,-0.08508931263723711,-0.09593581226661056,-0.007966868295346548
2016-08-31,0.2310481882806792,0.02450475858450741,-0.028960601124100056,-0.03049952849089103,-0.0016969500604814775
2016-09-30,0.10648255709213905,0.010397251701823372,-0.06134182912283161,-0.07639503900391514,-0.00459416337380002
2016-10-31,0.1908760312589055,0.07351294175616338,0.010394553848864285,0.0010913122825045177,0.0006416121198701762
2016-11-30,0.04773176803974877,0.06170102098382577,0.017141367783726123,0.014175834535910283,0.001322669391295558
2016-12-31,0.4639019365612401,0.013728541755594058,0.06503074625588262,0.06506670625095867,0.004823895176452879
2017-01-31,0.21255096736117451,-0.002064836490187282,0.028876331785913548,0.045921785669936925,0.001998159071981459
2017-02-28,0.3739922026597864,0.03970583385836575,0.09064512982124459,0.09580840712961096,0.004865609766556226
2017-03-31,0.11922184302512073,0.06702454686475409,0.019624019386607915,0.031703706194744795,0.0016258514533291242
2017-04-30,0.24108253982498629,0.07988365135020394,0.031926231483710724,0.014448718029670234,0.002855729918031605
