,Adj_R,Num_Cap_coef,IC,Rank_IC,Factor_Ret
2013-01-31,0.3465656295104189,-0.015777982853566217,0.051477125988253054,0.07825130580992377,0.004493025183965108
2013-02-28,0.15171907451319144,-0.008437025533578066,0.04094181312196014,0.05372240862802379,0.004528845755750015
2013-03-31,0.03623526373764885,0.002141315771472026,0.02478071560575089,0.03148840980704936,0.0022543173073371276
2013-04-30,0.7115164895728301,-0.009258594501421448,0.004756430687292685,-0.06818142193204219,0.0007570275931419249
2013-05-31,0.6698096774179514,-0.024699958761859053,0.02711938831849336,0.029119602943032716,0.003132487051663273
2013-06-30,0.42053709476974677,-0.012505921057541133,0.028566445244428383,0.019933745697352567,0.003774401759817087
2013-07-31,0.24269890552742235,-0.02829845408653284,0.02005883897888355,0.028432626402909184,0.0024121016247971006
2013-08-31,0.32676905484097796,-0.057414690599233445,0.015108418993745161,0.042650064473568214,0.001675813202148613
2013-09-30,0.20440196940239574,-0.04834835132032335,0.01894783247582211,0.054903319837596866,0.0023264126869399775
2013-10-31,0.46203243696377605,-0.019838249265596086,0.09438798140259888,0.05720950187772373,0.011518548501889509
2013-11-30,0.0654668556647039,0.010879580168465876,-0.004731793732194348,-0.017516935861357313,-0.00023968062714939875
2013-12-31,0.4044858388167456,-0.0021294927097493736,0.07805135270491206,0.08134902759826557,0.012990299751117509
2014-01-31,0.14741124809492256,0.02649232412820822,-0.011463895317240564,-0.048706115099174725,-0.0020023192456906473
2014-02-28,0.20185885581101481,0.049531186887244616,-0.051575610506790506,-0.06715217231994919,-0.005662196045195381
2014-03-31,0.03656906760528145,-0.024698103061962077,-0.00945766186263225,-0.019310817357565374,-0.0008457352964563345
2014-04-30,0.3631731413015056,-0.030232203526051084,0.09660544160203158,0.06901412078811787,0.008006201435128856
2014-05-31,0.3985325048715621,-0.0540766892739354,0.03096794733285315,0.038893055528689095,0.002856195404437425
2014-06-30,0.28539789965039286,-0.05603754627322326,-0.06042304826772106,-0.07473584613106955,-0.00707778139253093
2014-07-31,0.37023247860191477,-0.06585735431045095,-0.11427652076233538,-0.07730287268465866,-0.011675614422756959
2014-08-31,0.4741135453917231,-0.12832146840720715,-0.021564690749528857,-0.02386936534894365,-0.0028482902514532617
2014-09-30,0.02036603172508744,-0.08283939978153963,-0.06994574691447898,-0.08468236091088882,-0.006404618780389535
2014-10-31,0.2065815559694073,-0.11258339484410976,0.05303733282901698,0.0853759526694014,0.007180352547856232
2014-11-30,0.40898911683258954,-0.14091533898701708,-0.08658636012614986,-0.09685999116452122,-0.012255283257685342
2014-12-31,0.504056657761919,-0.11103567063797119,0.10787328925393497,0.1029607555025631,0.01244324561406078
2015-01-31,0.41511129258557833,-0.09029131029049199,0.05378964360846243,0.023200786844213308,0.006684261988046889
2015-02-28,0.5873242534887417,-0.010158965868237555,0.055608946333613116,0.01712430891517337,0.008732830828604453
2015-03-31,0.36032392666742463,-0.0554001924021165,-0.03367323123034962,0.01717388527361677,-0.006529345769083249
2015-04-30,0.4720230887512955,-0.023673965862632738,0.03308654187418962,0.025121308195147716,0.013819882838713665
2015-05-31,0.21062954562352898,-0.02034547923936486,-0.11264046476285823,-0.12604481238496126,-0.02707355459817455
2015-06-30,0.4807589674495857,-0.06291962944320534,-0.03807364274624852,-0.034510064490842665,-0.007809737061691522
2015-07-31,0.5965623661091289,-0.048818425156242594,-0.09300083599180878,-0.09393333795098008,-0.014350599987924765
2015-08-31,0.18985937599095515,-0.03667023421684087,0.16029853980615952,0.17272534545418966,0.02219357887825556
2015-09-30,0.6904057310561816,-0.039090726684619104,0.02888274418961739,0.012303176746284117,0.004745471319943111
2015-10-31,0.3573162870026373,-0.06980847753818506,0.05511811420714634,0.017831280453589674,0.010617948457274698
2015-11-30,0.21990423080713395,-0.0698169322374804,0.03718078137474084,0.04240429255521638,0.0055953303451545065
2015-12-31,0.8503738560427689,-0.050505873166927576,-0.06675615088895777,-0.05948537799933035,-0.009229159362507396
2016-01-31,0.106413047229593,-0.07099834016183505,-0.009243213491405701,-0.05838039523041973,-0.0011098950892414572
2016-02-29,0.7296144447417159,-0.027064069865342138,0.03898385467240924,0.04343791689599561,0.007560577144788304
2016-03-31,0.046491810354886476,0.055798023082375546,0.006538924501812563,-0.009236392935715345,0.0009237321949605839
2016-04-30,0.13830255731358565,0.04061796227009882,0.02801866931506245,-0.009538408580478096,0.0029471845031774223
2016-05-31,0.3533490054046491,0.08066495605114372,0.006172336969255846,0.0042193146221855,0.0010188614618998793
2016-06-30,0.17966541902811084,0.04066140095535625,-0.06543303422941742,-0.07925869859158013,-0.006380275709178505
2016-07-31,0.23937008708629437,0.03750837605097406,0.01660991645981174,0.024056508757812543,0.001552132338819178
2016-08-31,0.10882057621508012,0.00900459374660206,-0.0729866331945975,-0.07980701034209488,-0.0054327420672841105
2016-09-30,0.22905688804960211,0.04276628890926612,0.04504607193317264,0.04815763903025501,0.002566639946106335
2016-10-31,0.046254179658798855,0.03049165536294237,0.04796326047705852,0.01774659046045622,0.003395094646057295
2016-11-30,0.48170031437140215,0.019003075984647427,0.08058495032449603,0.07248252963492181,0.005954176583442152
2016-12-31,0.20410078813475552,0.04700465263204861,0.04434400370729307,0.0654771902671881,0.00311271988643968
2017-01-31,0.38111685084221447,0.07194245000339422,0.05399368474358537,0.07902461934973573,0.002731387678843542
2017-02-28,0.11567067072935977,0.09313293459202401,0.03722575997255123,0.04387229165102073,0.003208350861117522
2017-03-31,0.22188575594335003,0.10000112877151186,0.04180210815018185,0.012429571608262583,0.003849707552483851
