,0,1,2,3,4
0.25,0.20812630716820515,0.1522046245676849,0.15748105034020846,0.14751545604023966,0.14519255070010262
0.5,0.21730001950214106,0.153116141698046,0.15839327724653662,0.14553737393495614,0.1374622520526183
0.75,0.2257920006227643,0.1603354216709274,0.14840486928694574,0.15569764965361155,0.1217381279816121
1.0,0.2164730796685741,0.17749670420331531,0.1484852170789568,0.14953151679125032,0.11993413139957165
1.5,0.2249834792398957,0.1844347524279848,0.14408998007005613,0.1329607875893528,0.12568327892456632
2.0,0.22975175500568398,0.18216521439170694,0.14451255495938686,0.1226444517730072,0.1331744795008638
3.0,0.1994769240022856,0.18547258445497827,0.17184568771581654,0.12458373156578118,0.13082275288885836
6.0,0.21397376951878644,0.17734916701199333,0.1600977959293488,0.13572989437570993,0.12485472437139378
8.0,0.2232111428639758,0.16751120862965685,0.1585185035107204,0.14257211201119913,0.12060756689177032
