,avgIC,IC_IR,abs_T_greater2,factor_return
0,0.9225208887861469,0.13001263069963262,0.35384615384615387,0.05325366880799818
3,0.7938425331490417,0.1551696710831853,0.09230769230769231,0.08436432097873793
6,0.773765427216673,0.14490899580563174,0.15384615384615385,0.08118604883529228
9,0.9081989767154002,0.17120372646893312,0.13846153846153847,0.11251608000322531
12,1.0648103361772083,0.19234516395428153,0.16923076923076924,0.12831768867612442
15,1.1282633280235534,0.19989264433642742,0.2,0.12425122478679862
18,1.1149079818925534,0.19044871081251383,0.16923076923076924,0.12424506595234118
24,1.2924426481134699,0.21259094071777515,0.18461538461538463,0.14411968265750785
