,avgIC,IC_IR,abs_T_greater2,factor_return
0.25,-0.45656146555954025,-0.08559452253295805,0.13846153846153847,0.030637400747936604
0.5,-0.16700178080787123,-0.030923007575858,0.13846153846153847,0.060171851596312
0.75,0.08456559572716953,0.015591564850803642,0.12307692307692308,0.08433626021244847
1.0,0.32444930351407075,0.059207096341723664,0.12307692307692308,0.09906829157803074
1.5,0.4802152765065934,0.08604206907855881,0.16923076923076924,0.11807061855233417
2.0,0.5140044661112736,0.09135958863302686,0.15384615384615385,0.1259809672076932
3.0,0.5955939519915592,0.10867847152589964,0.16923076923076924,0.12713254561465653
6.0,0.6468379779028792,0.11880081922320791,0.12307692307692308,0.10889266277981662
8.0,0.6528996290646791,0.11738015641826165,0.13846153846153847,0.0979580922854601
